% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.286	1	5	29	7	1	28	373
0.286	1	3	29	7	2	28	373
0.286	1	1	29	7	3	28	373
0.286	1	4	29	7	4	28	373
0.286	1	2	29	7	7	28	373
0.286	1	6	29	7	8	28	373
0.287	1	5	29	8	1	28	373
0.287	1	3	29	8	2	28	373
0.287	1	1	29	8	3	28	373
0.287	1	4	29	8	4	28	373
0.287	1	2	29	8	7	28	373
0.287	1	6	29	8	8	28	373
0.288	1	5	29	9	1	28	373
0.288	1	3	29	9	2	28	373
0.288	1	1	29	9	3	28	373
0.288	1	4	29	9	4	28	373
0.288	1	2	29	9	7	28	373
0.288	1	6	29	9	8	28	373
0.289	1	5	29	10	1	28	373
0.289	1	3	29	10	2	28	373
0.289	1	1	29	10	3	28	373
0.289	1	4	29	10	4	28	373
0.289	1	2	29	10	7	28	373
0.289	1	6	29	10	8	28	373
0.29	1	5	30	1	1	28	373
0.29	1	3	30	1	2	28	373
0.29	1	1	30	1	3	28	373
0.29	1	4	30	1	4	28	373
0.29	1	2	30	1	7	28	373
0.29	1	6	30	1	8	28	373
0.291	1	5	30	2	1	28	373
0.291	1	3	30	2	2	28	373
0.291	1	1	30	2	3	28	373
0.291	1	4	30	2	4	28	373
0.291	1	2	30	2	7	28	373
0.291	1	6	30	2	8	28	373
0.292	1	5	30	3	1	28	373
0.292	1	3	30	3	2	28	373
0.292	1	1	30	3	3	28	373
0.292	1	4	30	3	4	28	373
0.292	1	2	30	3	7	28	373
0.292	1	6	30	3	8	28	373
0.293	1	5	30	4	1	28	373
0.293	1	3	30	4	2	28	373
0.293	1	1	30	4	3	28	373
0.293	1	4	30	4	4	28	373
0.293	1	2	30	4	7	28	373
0.293	1	6	30	4	8	28	373
0.294	1	5	30	5	1	28	373
0.294	1	3	30	5	2	28	373
0.294	1	1	30	5	3	28	373
0.294	1	4	30	5	4	28	373
0.294	1	2	30	5	7	28	373
0.294	1	6	30	5	8	28	373
0.295	1	5	30	6	1	28	373
0.295	1	3	30	6	2	28	373
0.295	1	1	30	6	3	28	373
0.295	1	4	30	6	4	28	373
0.295	1	2	30	6	7	28	373
0.295	1	6	30	6	8	28	373
0.296	1	5	30	7	1	28	373
0.296	1	3	30	7	2	28	373
0.296	1	1	30	7	3	28	373
0.296	1	4	30	7	4	28	373
0.296	1	2	30	7	7	28	373
0.296	1	6	30	7	8	28	373
0.297	1	5	30	8	1	28	373
0.297	1	3	30	8	2	28	373
0.297	1	1	30	8	3	28	373
0.297	1	4	30	8	4	28	373
0.297	1	2	30	8	7	28	373
0.297	1	6	30	8	8	28	373
0.298	1	5	30	9	1	28	373
0.298	1	3	30	9	2	28	373
0.298	1	1	30	9	3	28	373
0.298	1	4	30	9	4	28	373
0.298	1	2	30	9	7	28	373
0.298	1	6	30	9	8	28	373
0.299	1	5	30	10	1	28	373
0.299	1	3	30	10	2	28	373
0.299	1	1	30	10	3	28	373
0.299	1	4	30	10	4	28	373
0.299	1	2	30	10	7	28	373
0.299	1	6	30	10	8	28	373
0.3	1	5	31	1	1	28	373
0.3	1	3	31	1	2	28	373
0.3	1	1	31	1	3	28	373
0.3	1	4	31	1	4	28	373
0.3	1	2	31	1	7	28	373
0.3	1	6	31	1	8	28	373
0.301	1	5	31	2	1	28	373
0.301	1	3	31	2	2	28	373
0.301	1	1	31	2	3	28	373
0.301	1	4	31	2	4	28	373
0.301	1	2	31	2	7	28	373
0.301	1	6	31	2	8	28	373
0.302	1	5	31	3	1	28	373
0.302	1	3	31	3	2	28	373
0.302	1	1	31	3	3	28	373
0.302	1	4	31	3	4	28	373
0.302	1	2	31	3	7	28	373
0.302	1	6	31	3	8	28	373
0.303	1	5	31	4	1	28	373
0.303	1	3	31	4	2	28	373
0.303	1	1	31	4	3	28	373
0.303	1	4	31	4	4	28	373
0.303	1	2	31	4	7	28	373
0.303	1	6	31	4	8	28	373
0.304	1	5	31	5	1	28	373
0.304	1	3	31	5	2	28	373
0.304	1	1	31	5	3	28	373
0.304	1	4	31	5	4	28	373
0.304	1	2	31	5	7	28	373
0.304	1	6	31	5	8	28	373
0.305	1	5	31	6	1	28	373
0.305	1	3	31	6	2	28	373
0.305	1	1	31	6	3	28	373
0.305	1	4	31	6	4	28	373
0.305	1	2	31	6	7	28	373
0.305	1	6	31	6	8	28	373
0.306	1	5	31	7	1	28	373
0.306	1	3	31	7	2	28	373
0.306	1	1	31	7	3	28	373
0.306	1	4	31	7	4	28	373
0.306	1	2	31	7	7	28	373
0.306	1	6	31	7	8	28	373
0.307	1	5	31	8	1	28	373
0.307	1	3	31	8	2	28	373
0.307	1	1	31	8	3	28	373
0.307	1	4	31	8	4	28	373
0.307	1	2	31	8	7	28	373
0.307	1	6	31	8	8	28	373
0.308	1	5	31	9	1	28	373
0.308	1	3	31	9	2	28	373
0.308	1	1	31	9	3	28	373
0.308	1	4	31	9	4	28	373
0.308	1	2	31	9	7	28	373
0.308	1	6	31	9	8	28	373
0.309	1	5	31	10	1	28	373
0.309	1	3	31	10	2	28	373
0.309	1	1	31	10	3	28	373
0.309	1	4	31	10	4	28	373
0.309	1	2	31	10	7	28	373
0.309	1	6	31	10	8	28	373
0.31	1	5	32	1	1	28	373
0.31	1	3	32	1	2	28	373
0.31	1	1	32	1	3	28	373
0.31	1	4	32	1	4	28	373
0.31	1	2	32	1	7	28	373
0.31	1	6	32	1	8	28	373
0.311	1	5	32	2	1	28	373
0.311	1	3	32	2	2	28	373
0.311	1	1	32	2	3	28	373
0.311	1	4	32	2	4	28	373
0.311	1	2	32	2	7	28	373
0.311	1	6	32	2	8	28	373
0.312	1	5	32	3	1	28	373
0.312	1	3	32	3	2	28	373
0.312	1	1	32	3	3	28	373
0.312	1	4	32	3	4	28	373
0.312	1	2	32	3	7	28	373
0.312	1	6	32	3	8	28	373
0.313	1	5	32	4	1	28	373
0.313	1	3	32	4	2	28	373
0.313	1	1	32	4	3	28	373
0.313	1	4	32	4	4	28	373
0.313	1	2	32	4	7	28	373
0.313	1	6	32	4	8	28	373
0.314	1	5	32	5	1	28	373
0.314	1	3	32	5	2	28	373
0.314	1	1	32	5	3	28	373
0.314	1	4	32	5	4	28	373
0.314	1	2	32	5	7	28	373
0.314	1	6	32	5	8	28	373
0.315	1	5	32	6	1	28	373
0.315	1	3	32	6	2	28	373
0.315	1	1	32	6	3	28	373
0.315	1	4	32	6	4	28	373
0.315	1	2	32	6	7	28	373
0.315	1	6	32	6	8	28	373
0.316	1	5	32	7	1	28	373
0.316	1	3	32	7	2	28	373
0.316	1	1	32	7	3	28	373
0.316	1	4	32	7	4	28	373
0.316	1	2	32	7	7	28	373
0.316	1	6	32	7	8	28	373
0.317	1	5	32	8	1	28	373
0.317	1	3	32	8	2	28	373
0.317	1	1	32	8	3	28	373
0.317	1	4	32	8	4	28	373
0.317	1	2	32	8	7	28	373
0.317	1	6	32	8	8	28	373
0.318	1	5	32	9	1	28	373
0.318	1	3	32	9	2	28	373
0.318	1	1	32	9	3	28	373
0.318	1	4	32	9	4	28	373
0.318	1	2	32	9	7	28	373
0.318	1	6	32	9	8	28	373
0.319	1	5	32	10	1	28	373
0.319	1	3	32	10	2	28	373
0.319	1	1	32	10	3	28	373
0.319	1	4	32	10	4	28	373
0.319	1	2	32	10	7	28	373
0.319	1	6	32	10	8	28	373
0.32	1	5	33	1	1	28	373
0.32	1	3	33	1	2	28	373
0.32	1	1	33	1	3	28	373
0.32	1	4	33	1	4	28	373
0.32	1	2	33	1	7	28	373
0.32	1	6	33	1	8	28	373
0.321	1	5	33	2	1	28	373
0.321	1	3	33	2	2	28	373
0.321	1	1	33	2	3	28	373
0.321	1	4	33	2	4	28	373
0.321	1	2	33	2	7	28	373
0.321	1	6	33	2	8	28	373
0.322	1	5	33	3	1	28	373
0.322	1	3	33	3	2	28	373
0.322	1	1	33	3	3	28	373
0.322	1	4	33	3	4	28	373
0.322	1	2	33	3	7	28	373
0.322	1	6	33	3	8	28	373
0.323	1	5	33	4	1	28	373
0.323	1	3	33	4	2	28	373
0.323	1	1	33	4	3	28	373
0.323	1	4	33	4	4	28	373
0.323	1	2	33	4	7	28	373
0.323	1	6	33	4	8	28	373
0.324	1	5	33	5	1	28	373
0.324	1	3	33	5	2	28	373
0.324	1	1	33	5	3	28	373
0.324	1	4	33	5	4	28	373
0.324	1	2	33	5	7	28	373
0.324	1	6	33	5	8	28	373
0.325	1	5	33	6	1	28	373
0.325	1	3	33	6	2	28	373
0.325	1	1	33	6	3	28	373
0.325	1	4	33	6	4	28	373
0.325	1	2	33	6	7	28	373
0.325	1	6	33	6	8	28	373
0.326	1	5	33	7	1	28	373
0.326	1	3	33	7	2	28	373
0.326	1	1	33	7	3	28	373
0.326	1	4	33	7	4	28	373
0.326	1	2	33	7	7	28	373
0.326	1	6	33	7	8	28	373
0.327	1	5	33	8	1	28	373
0.327	1	3	33	8	2	28	373
0.327	1	1	33	8	3	28	373
0.327	1	4	33	8	4	28	373
0.327	1	2	33	8	7	28	373
0.327	1	6	33	8	8	28	373
0.328	1	5	33	9	1	28	373
0.328	1	3	33	9	2	28	373
0.328	1	1	33	9	3	28	373
0.328	1	4	33	9	4	28	373
0.328	1	2	33	9	7	28	373
0.328	1	6	33	9	8	28	373
0.329	1	5	33	10	1	28	373
0.329	1	3	33	10	2	28	373
0.329	1	1	33	10	3	28	373
0.329	1	4	33	10	4	28	373
0.329	1	2	33	10	7	28	373
0.329	1	6	33	10	8	28	373
0.33	1	5	34	1	1	28	373
0.33	1	3	34	1	2	28	373
0.33	1	1	34	1	3	28	373
0.33	1	4	34	1	4	28	373
0.33	1	2	34	1	7	28	373
0.33	1	6	34	1	8	28	373
0.331	1	5	34	2	1	28	373
0.331	1	3	34	2	2	28	373
0.331	1	1	34	2	3	28	373
0.331	1	4	34	2	4	28	373
0.331	1	2	34	2	7	28	373
0.331	1	6	34	2	8	28	373
0.332	1	5	34	3	1	28	373
0.332	1	3	34	3	2	28	373
0.332	1	1	34	3	3	28	373
0.332	1	4	34	3	4	28	373
0.332	1	2	34	3	7	28	373
0.332	1	6	34	3	8	28	373
0.333	1	5	34	4	1	28	373
0.333	1	3	34	4	2	28	373
0.333	1	1	34	4	3	28	373
0.333	1	4	34	4	4	28	373
0.333	1	2	34	4	7	28	373
0.333	1	6	34	4	8	28	373
0.334	1	5	34	5	1	28	373
0.334	1	3	34	5	2	28	373
0.334	1	1	34	5	3	28	373
0.334	1	4	34	5	4	28	373
0.334	1	2	34	5	7	28	373
0.334	1	6	34	5	8	28	373
0.335	1	5	34	6	1	28	373
0.335	1	3	34	6	2	28	373
0.335	1	1	34	6	3	28	373
0.335	1	4	34	6	4	28	373
0.335	1	2	34	6	7	28	373
0.335	1	6	34	6	8	28	373
0.336	1	5	34	7	1	28	373
0.336	1	3	34	7	2	28	373
0.336	1	1	34	7	3	28	373
0.336	1	4	34	7	4	28	373
0.336	1	2	34	7	7	28	373
0.336	1	6	34	7	8	28	373
0.337	1	5	34	8	1	28	373
0.337	1	3	34	8	2	28	373
0.337	1	1	34	8	3	28	373
0.337	1	4	34	8	4	28	373
0.337	1	2	34	8	7	28	373
0.337	1	6	34	8	8	28	373
0.338	1	5	34	9	1	28	373
0.338	1	3	34	9	2	28	373
0.338	1	1	34	9	3	28	373
0.338	1	4	34	9	4	28	373
0.338	1	2	34	9	7	28	373
0.338	1	6	34	9	8	28	373
0.339	1	5	34	10	1	28	373
0.339	1	3	34	10	2	28	373
0.339	1	1	34	10	3	28	373
0.339	1	4	34	10	4	28	373
0.339	1	2	34	10	7	28	373
0.339	1	6	34	10	8	28	373
0.34	1	5	35	1	1	28	373
0.34	1	3	35	1	2	28	373
0.34	1	1	35	1	3	28	373
0.34	1	4	35	1	4	28	373
0.34	1	2	35	1	7	28	373
0.34	1	6	35	1	8	28	373
0.341	1	5	35	2	1	28	373
0.341	1	3	35	2	2	28	373
0.341	1	1	35	2	3	28	373
0.341	1	4	35	2	4	28	373
0.341	1	2	35	2	7	28	373
0.341	1	6	35	2	8	28	373
0.342	1	5	35	3	1	28	373
0.342	1	3	35	3	2	28	373
0.342	1	1	35	3	3	28	373
0.342	1	4	35	3	4	28	373
0.342	1	2	35	3	7	28	373
0.342	1	6	35	3	8	28	373
0.343	1	5	35	4	1	28	373
0.343	1	3	35	4	2	28	373
0.343	1	1	35	4	3	28	373
0.343	1	4	35	4	4	28	373
0.343	1	2	35	4	7	28	373
0.343	1	6	35	4	8	28	373
0.344	1	5	35	5	1	28	373
0.344	1	3	35	5	2	28	373
0.344	1	1	35	5	3	28	373
0.344	1	4	35	5	4	28	373
0.344	1	2	35	5	7	28	373
0.344	1	6	35	5	8	28	373
0.345	1	5	35	6	1	28	373
0.345	1	3	35	6	2	28	373
0.345	1	1	35	6	3	28	373
0.345	1	4	35	6	4	28	373
0.345	1	2	35	6	7	28	373
0.345	1	6	35	6	8	28	373
0.346	1	5	35	7	1	28	373
0.346	1	3	35	7	2	28	373
0.346	1	1	35	7	3	28	373
0.346	1	4	35	7	4	28	373
0.346	1	2	35	7	7	28	373
0.346	1	6	35	7	8	28	373
0.347	1	5	35	8	1	28	373
0.347	1	3	35	8	2	28	373
0.347	1	1	35	8	3	28	373
0.347	1	4	35	8	4	28	373
0.347	1	2	35	8	7	28	373
0.347	1	6	35	8	8	28	373
0.348	1	5	35	9	1	28	373
0.348	1	3	35	9	2	28	373
0.348	1	1	35	9	3	28	373
0.348	1	4	35	9	4	28	373
0.348	1	2	35	9	7	28	373
0.348	1	6	35	9	8	28	373
0.349	1	5	35	10	1	28	373
0.349	1	3	35	10	2	28	373
0.349	1	1	35	10	3	28	373
0.349	1	4	35	10	4	28	373
0.349	1	2	35	10	7	28	373
0.349	1	6	35	10	8	28	373
0.35	1	5	36	1	1	28	373
0.35	1	3	36	1	2	28	373
0.35	1	1	36	1	3	28	373
0.35	1	4	36	1	4	28	373
0.35	1	2	36	1	7	28	373
0.35	1	6	36	1	8	28	373
0.351	1	5	36	2	1	28	373
0.351	1	3	36	2	2	28	373
0.351	1	1	36	2	3	28	373
0.351	1	4	36	2	4	28	373
0.351	1	2	36	2	7	28	373
0.351	1	6	36	2	8	28	373
0.352	1	5	36	3	1	28	373
0.352	1	3	36	3	2	28	373
0.352	1	1	36	3	3	28	373
0.352	1	4	36	3	4	28	373
0.352	1	2	36	3	7	28	373
0.352	1	6	36	3	8	28	373
0.353	1	5	36	4	1	28	373
0.353	1	3	36	4	2	28	373
0.353	1	1	36	4	3	28	373
0.353	1	4	36	4	4	28	373
0.353	1	2	36	4	7	28	373
0.353	1	6	36	4	8	28	373
0.354	1	5	36	5	1	28	373
0.354	1	3	36	5	2	28	373
0.354	1	1	36	5	3	28	373
0.354	1	4	36	5	4	28	373
0.354	1	2	36	5	7	28	373
0.354	1	6	36	5	8	28	373
0.355	1	5	36	6	1	28	373
0.355	1	3	36	6	2	28	373
0.355	1	1	36	6	3	28	373
0.355	1	4	36	6	4	28	373
0.355	1	2	36	6	7	28	373
0.355	1	6	36	6	8	28	373
0.356	1	5	36	7	1	28	373
0.356	1	3	36	7	2	28	373
0.356	1	1	36	7	3	28	373
0.356	1	4	36	7	4	28	373
0.356	1	2	36	7	7	28	373
0.356	1	6	36	7	8	28	373
0.357	1	5	36	8	1	28	373
0.357	1	3	36	8	2	28	373
0.357	1	1	36	8	3	28	373
0.357	1	4	36	8	4	28	373
0.357	1	2	36	8	7	28	373
0.357	1	6	36	8	8	28	373
0.358	1	5	36	9	1	28	373
0.358	1	3	36	9	2	28	373
0.358	1	1	36	9	3	28	373
0.358	1	4	36	9	4	28	373
0.358	1	2	36	9	7	28	373
0.358	1	6	36	9	8	28	373
0.359	1	5	36	10	1	28	373
0.359	1	3	36	10	2	28	373
0.359	1	1	36	10	3	28	373
0.359	1	4	36	10	4	28	373
0.359	1	2	36	10	7	28	373
0.359	1	6	36	10	8	28	373
0.36	1	5	37	1	1	28	373
0.36	1	3	37	1	2	28	373
0.36	1	1	37	1	3	28	373
0.36	1	4	37	1	4	28	373
0.36	1	2	37	1	7	28	373
0.36	1	6	37	1	8	28	373
0.361	1	5	37	2	1	28	373
0.361	1	3	37	2	2	28	373
0.361	1	1	37	2	3	28	373
0.361	1	4	37	2	4	28	373
0.361	1	2	37	2	7	28	373
0.361	1	6	37	2	8	28	373
0.362	1	5	37	3	1	28	373
0.362	1	3	37	3	2	28	373
0.362	1	1	37	3	3	28	373
0.362	1	4	37	3	4	28	373
0.362	1	2	37	3	7	28	373
0.362	1	6	37	3	8	28	373
0.363	1	5	37	4	1	28	373
0.363	1	3	37	4	2	28	373
0.363	1	1	37	4	3	28	373
0.363	1	4	37	4	4	28	373
0.363	1	2	37	4	7	28	373
0.363	1	6	37	4	8	28	373
0.364	1	5	37	5	1	28	373
0.364	1	3	37	5	2	28	373
0.364	1	1	37	5	3	28	373
0.364	1	4	37	5	4	28	373
0.364	1	2	37	5	7	28	373
0.364	1	6	37	5	8	28	373
0.365	1	5	37	6	1	28	373
0.365	1	3	37	6	2	28	373
0.365	1	1	37	6	3	28	373
0.365	1	4	37	6	4	28	373
0.365	1	2	37	6	7	28	373
0.365	1	6	37	6	8	28	373
0.366	1	5	37	7	1	28	373
0.366	1	3	37	7	2	28	373
0.366	1	1	37	7	3	28	373
0.366	1	4	37	7	4	28	373
0.366	1	2	37	7	7	28	373
0.366	1	6	37	7	8	28	373
0.367	1	5	37	8	1	28	373
0.367	1	3	37	8	2	28	373
0.367	1	1	37	8	3	28	373
0.367	1	4	37	8	4	28	373
0.367	1	2	37	8	7	28	373
0.367	1	6	37	8	8	28	373
0.368	1	5	37	9	1	28	373
0.368	1	3	37	9	2	28	373
0.368	1	1	37	9	3	28	373
0.368	1	4	37	9	4	28	373
0.368	1	2	37	9	7	28	373
0.368	1	6	37	9	8	28	373
0.369	1	5	37	10	1	28	373
0.369	1	3	37	10	2	28	373
0.369	1	1	37	10	3	28	373
0.369	1	4	37	10	4	28	373
0.369	1	2	37	10	7	28	373
0.369	1	6	37	10	8	28	373
0.37	1	5	38	1	1	28	373
0.37	1	3	38	1	2	28	373
0.37	1	1	38	1	3	28	373
0.37	1	4	38	1	4	28	373
0.37	1	2	38	1	7	28	373
0.37	1	6	38	1	8	28	373
0.371	1	5	38	2	1	28	373
0.371	1	3	38	2	2	28	373
0.371	1	1	38	2	3	28	373
0.371	1	4	38	2	4	28	373
0.371	1	2	38	2	7	28	373
0.371	1	6	38	2	8	28	373
0.372	1	5	38	3	1	28	373
0.372	1	3	38	3	2	28	373
0.372	1	1	38	3	3	28	373
0.372	1	4	38	3	4	28	373
0.372	1	2	38	3	7	28	373
0.372	1	6	38	3	8	28	373
0.373	1	5	38	4	1	28	373
0.373	1	3	38	4	2	28	373
0.373	1	1	38	4	3	28	373
0.373	1	4	38	4	4	28	373
0.373	1	2	38	4	7	28	373
0.373	1	6	38	4	8	28	373
0.374	1	5	38	5	1	28	373
0.374	1	3	38	5	2	28	373
0.374	1	1	38	5	3	28	373
0.374	1	4	38	5	4	28	373
0.374	1	2	38	5	7	28	373
0.374	1	6	38	5	8	28	373
0.375	1	5	38	6	1	28	373
0.375	1	3	38	6	2	28	373
0.375	1	1	38	6	3	28	373
0.375	1	4	38	6	4	28	373
0.375	1	2	38	6	7	28	373
0.375	1	6	38	6	8	28	373
0.376	1	5	38	7	1	28	373
0.376	1	3	38	7	2	28	373
0.376	1	1	38	7	3	28	373
0.376	1	4	38	7	4	28	373
0.376	1	2	38	7	7	28	373
0.376	1	6	38	7	8	28	373
0.377	1	5	38	8	1	28	373
0.377	1	3	38	8	2	28	373
0.377	1	1	38	8	3	28	373
0.377	1	4	38	8	4	28	373
0.377	1	2	38	8	7	28	373
0.377	1	6	38	8	8	28	373
0.378	1	5	38	9	1	28	373
0.378	1	3	38	9	2	28	373
0.378	1	1	38	9	3	28	373
0.378	1	4	38	9	4	28	373
0.378	1	2	38	9	7	28	373
0.378	1	6	38	9	8	28	373
0.379	1	5	38	10	1	28	373
0.379	1	3	38	10	2	28	373
0.379	1	1	38	10	3	28	373
0.379	1	4	38	10	4	28	373
0.379	1	2	38	10	7	28	373
0.379	1	6	38	10	8	28	373
0.38	1	5	39	1	1	28	373
0.38	1	3	39	1	2	28	373
0.38	1	1	39	1	3	28	373
0.38	1	4	39	1	4	28	373
0.38	1	2	39	1	7	28	373
0.38	1	6	39	1	8	28	373
0.381	1	5	39	2	1	28	373
0.381	1	3	39	2	2	28	373
0.381	1	1	39	2	3	28	373
0.381	1	4	39	2	4	28	373
0.381	1	2	39	2	7	28	373
0.381	1	6	39	2	8	28	373
0.382	1	5	39	3	1	28	373
0.382	1	3	39	3	2	28	373
0.382	1	1	39	3	3	28	373
0.382	1	4	39	3	4	28	373
0.382	1	2	39	3	7	28	373
0.382	1	6	39	3	8	28	373
0.383	1	5	39	4	1	28	373
0.383	1	3	39	4	2	28	373
0.383	1	1	39	4	3	28	373
0.383	1	4	39	4	4	28	373
0.383	1	2	39	4	7	28	373
0.383	1	6	39	4	8	28	373
0.384	1	5	39	5	1	28	373
0.384	1	3	39	5	2	28	373
0.384	1	1	39	5	3	28	373
0.384	1	4	39	5	4	28	373
0.384	1	2	39	5	7	28	373
0.384	1	6	39	5	8	28	373
0.385	1	5	39	6	1	28	373
0.385	1	3	39	6	2	28	373
0.385	1	1	39	6	3	28	373
0.385	1	4	39	6	4	28	373
0.385	1	2	39	6	7	28	373
0.385	1	6	39	6	8	28	373
0.386	1	5	39	7	1	28	373
0.386	1	3	39	7	2	28	373
0.386	1	1	39	7	3	28	373
0.386	1	4	39	7	4	28	373
0.386	1	2	39	7	7	28	373
0.386	1	6	39	7	8	28	373
0.387	1	5	39	8	1	28	373
0.387	1	3	39	8	2	28	373
0.387	1	1	39	8	3	28	373
0.387	1	4	39	8	4	28	373
0.387	1	2	39	8	7	28	373
0.387	1	6	39	8	8	28	373
0.388	1	5	39	9	1	28	373
0.388	1	3	39	9	2	28	373
0.388	1	1	39	9	3	28	373
0.388	1	4	39	9	4	28	373
0.388	1	2	39	9	7	28	373
0.388	1	6	39	9	8	28	373
0.389	1	5	39	10	1	28	373
0.389	1	3	39	10	2	28	373
0.389	1	1	39	10	3	28	373
0.389	1	4	39	10	4	28	373
0.389	1	2	39	10	7	28	373
0.389	1	6	39	10	8	28	373
0.39	1	5	40	1	1	28	373
0.39	1	3	40	1	2	28	373
0.39	1	1	40	1	3	28	373
0.39	1	4	40	1	4	28	373
0.39	1	2	40	1	7	28	373
0.39	1	6	40	1	8	28	373
0.391	1	5	40	2	1	28	373
0.391	1	3	40	2	2	28	373
0.391	1	1	40	2	3	28	373
0.391	1	4	40	2	4	28	373
0.391	1	2	40	2	7	28	373
0.391	1	6	40	2	8	28	373
0.392	1	5	40	3	1	28	373
0.392	1	3	40	3	2	28	373
0.392	1	1	40	3	3	28	373
0.392	1	4	40	3	4	28	373
0.392	1	2	40	3	7	28	373
0.392	1	6	40	3	8	28	373
0.393	1	5	40	4	1	28	373
0.393	1	3	40	4	2	28	373
0.393	1	1	40	4	3	28	373
0.393	1	4	40	4	4	28	373
0.393	1	2	40	4	7	28	373
0.393	1	6	40	4	8	28	373
0.394	1	5	40	5	1	28	373
0.394	1	3	40	5	2	28	373
0.394	1	1	40	5	3	28	373
0.394	1	4	40	5	4	28	373
0.394	1	2	40	5	7	28	373
0.394	1	6	40	5	8	28	373
0.395	1	5	40	6	1	28	373
0.395	1	3	40	6	2	28	373
0.395	1	1	40	6	3	28	373
0.395	1	4	40	6	4	28	373
0.395	1	2	40	6	7	28	373
0.395	1	6	40	6	8	28	373
0.396	1	5	40	7	1	28	373
0.396	1	3	40	7	2	28	373
0.396	1	1	40	7	3	28	373
0.396	1	4	40	7	4	28	373
0.396	1	2	40	7	7	28	373
0.396	1	6	40	7	8	28	373
0.397	1	5	40	8	1	28	373
0.397	1	3	40	8	2	28	373
0.397	1	1	40	8	3	28	373
0.397	1	4	40	8	4	28	373
0.397	1	2	40	8	7	28	373
0.397	1	6	40	8	8	28	373
0.398	1	5	40	9	1	28	373
0.398	1	3	40	9	2	28	373
0.398	1	1	40	9	3	28	373
0.398	1	4	40	9	4	28	373
0.398	1	2	40	9	7	28	373
0.398	1	6	40	9	8	28	373
0.399	1	5	40	10	1	28	373
0.399	1	3	40	10	2	28	373
0.399	1	1	40	10	3	28	373
0.399	1	4	40	10	4	28	373
0.399	1	2	40	10	7	28	373
0.399	1	6	40	10	8	28	373
0.4	1	5	41	1	1	28	373
0.4	1	3	41	1	2	28	373
0.4	1	1	41	1	3	28	373
0.4	1	4	41	1	4	28	373
0.4	1	2	41	1	7	28	373
0.4	1	6	41	1	8	28	373
0.401	1	5	41	2	1	28	373
0.401	1	3	41	2	2	28	373
0.401	1	1	41	2	3	28	373
0.401	1	4	41	2	4	28	373
0.401	1	2	41	2	7	28	373
0.401	1	6	41	2	8	28	373
0.402	1	5	41	3	1	28	373
0.402	1	3	41	3	2	28	373
0.402	1	1	41	3	3	28	373
0.402	1	4	41	3	4	28	373
0.402	1	2	41	3	7	28	373
0.402	1	6	41	3	8	28	373
0.403	1	5	41	4	1	28	373
0.403	1	3	41	4	2	28	373
0.403	1	1	41	4	3	28	373
0.403	1	4	41	4	4	28	373
0.403	1	2	41	4	7	28	373
0.403	1	6	41	4	8	28	373
0.404	1	5	41	5	1	28	373
0.404	1	3	41	5	2	28	373
0.404	1	1	41	5	3	28	373
0.404	1	4	41	5	4	28	373
0.404	1	2	41	5	7	28	373
0.404	1	6	41	5	8	28	373
0.405	1	5	41	6	1	28	373
0.405	1	3	41	6	2	28	373
0.405	1	1	41	6	3	28	373
0.405	1	4	41	6	4	28	373
0.405	1	2	41	6	7	28	373
0.405	1	6	41	6	8	28	373
0.406	1	5	41	7	1	28	373
0.406	1	3	41	7	2	28	373
0.406	1	1	41	7	3	28	373
0.406	1	4	41	7	4	28	373
0.406	1	2	41	7	7	28	373
0.406	1	6	41	7	8	28	373
0.407	1	5	41	8	1	28	373
0.407	1	3	41	8	2	28	373
0.407	1	1	41	8	3	28	373
0.407	1	4	41	8	4	28	373
0.407	1	2	41	8	7	28	373
0.407	1	6	41	8	8	28	373
0.408	1	5	41	9	1	28	373
0.408	1	3	41	9	2	28	373
0.408	1	1	41	9	3	28	373
0.408	1	4	41	9	4	28	373
0.408	1	2	41	9	7	28	373
0.408	1	6	41	9	8	28	373
0.409	1	5	41	10	1	28	373
0.409	1	3	41	10	2	28	373
0.409	1	1	41	10	3	28	373
0.409	1	4	41	10	4	28	373
0.409	1	2	41	10	7	28	373
0.409	1	6	41	10	8	28	373
0.41	1	5	42	1	1	28	373
0.41	1	3	42	1	2	28	373
0.41	1	1	42	1	3	28	373
0.41	1	4	42	1	4	28	373
0.41	1	2	42	1	7	28	373
0.41	1	6	42	1	8	28	373
0.411	1	5	42	2	1	28	373
0.411	1	3	42	2	2	28	373
0.411	1	1	42	2	3	28	373
0.411	1	4	42	2	4	28	373
0.411	1	2	42	2	7	28	373
0.411	1	6	42	2	8	28	373
0.412	1	5	42	3	1	28	373
0.412	1	3	42	3	2	28	373
0.412	1	1	42	3	3	28	373
0.412	1	4	42	3	4	28	373
0.412	1	2	42	3	7	28	373
0.412	1	6	42	3	8	28	373
0.413	1	5	42	4	1	28	373
0.413	1	3	42	4	2	28	373
0.413	1	1	42	4	3	28	373
0.413	1	4	42	4	4	28	373
0.413	1	2	42	4	7	28	373
0.413	1	6	42	4	8	28	373
0.414	1	5	42	5	1	28	373
0.414	1	3	42	5	2	28	373
0.414	1	1	42	5	3	28	373
0.414	1	4	42	5	4	28	373
0.414	1	2	42	5	7	28	373
0.414	1	6	42	5	8	28	373
0.415	1	5	42	6	1	28	373
0.415	1	3	42	6	2	28	373
